Group,Population,X,Y
1318,11,-123914.9839331425,46688.067583048716
1319,228,-122826.75844492525,46688.067583048716
1320,26,-122282.64570081659,46688.067583048716
1321,18,-121738.53295670793,46688.067583048716
1322,41,-120650.30746849068,46688.067583048716
1323,61,-120106.19472438202,46688.067583048716
1324,38,-81474.18989266868,46688.067583048716
1325,43,-80930.07714856009,46688.067583048716
1326,17,-78753.62617212551,46688.067583048716
1327,73,-75488.94970747369,46688.067583048716
1328,48,-123914.9839331425,46143.95483893901
1329,75,-122826.75844492525,46143.95483893901
1330,61,-120106.19472438202,46143.95483893901
1331,31,-119562.08198027342,46143.95483893901
1332,16,-82562.415380886,46143.95483893901
1333,35,-79841.85166034277,46143.95483893901
1334,38,-76577.17519569094,46143.95483893901
1335,17,-76033.06245158229,46143.95483893901
1336,38,-123914.9839331425,45599.84209483117
1337,79,-122282.64570081659,45599.84209483117
1338,34,-121738.53295670793,45599.84209483117
1339,26,-121194.42021259933,45599.84209483117
1340,114,-119562.08198027342,45599.84209483117
1341,33,-119017.96923616476,45599.84209483117
1342,15,-81474.18989266868,45599.84209483117
1343,77,-79841.85166034277,45599.84209483117
1344,68,-79297.73891623411,45599.84209483117
1345,10,-78753.62617212551,45599.84209483117
1346,116,-78209.51342801686,45599.84209483117
1347,30,-77665.4006839082,45599.84209483117
1348,34,-77121.2879397996,45599.84209483117
1349,50,-76577.17519569094,45599.84209483117
1350,180,-121738.53295670793,45055.729350723326
1351,52,-120106.19472438202,45055.729350723326
1352,77,-119562.08198027342,45055.729350723326
1353,17,-119017.96923616476,45055.729350723326
1354,22,-81474.18989266868,45055.729350723326
1355,74,-73856.61147514777,45055.729350723326
1356,15,-73312.49873103912,45055.729350723326
1357,108,-121738.53295670793,44511.61660661362
1358,66,-121194.42021259933,44511.61660661362
1359,74,-120650.30746849068,44511.61660661362
1360,47,-120106.19472438202,44511.61660661362
1361,66,-119562.08198027342,44511.61660661362
1362,20,-119017.96923616476,44511.61660661362
1363,78,-73856.61147514777,44511.61660661362
1364,25,-73312.49873103912,44511.61660661362
1365,17,-121194.42021259933,43967.50386250578
1366,16,-120650.30746849068,43967.50386250578
1367,56,-120106.19472438202,43967.50386250578
1368,12,-119562.08198027342,43967.50386250578
1369,137,-119017.96923616476,43967.50386250578
1370,146,-118473.8564920561,43967.50386250578
1371,79,-117929.7437479475,43967.50386250578
1372,30,-117385.63100383885,43967.50386250578
1373,207,-121194.42021259933,43423.39111839607
1374,54,-120650.30746849068,43423.39111839607
1375,116,-119562.08198027342,43423.39111839607
1376,17,-119017.96923616476,43423.39111839607
1377,43,-117929.7437479475,43423.39111839607
1378,33,-117385.63100383885,43423.39111839607
1379,80,-116841.51825973019,43423.39111839607
1380,33,-116297.40551562159,43423.39111839607
1381,15,-111944.50356275245,43423.39111839607
1382,37,-111400.39081864385,43423.39111839607
1383,20,-110312.16533042653,43423.39111839607
1384,31,-109223.93984220928,43423.39111839607
1385,46,-101606.36142468831,43423.39111839607
1386,24,-80930.07714856009,43423.39111839607
1387,35,-120650.30746849068,42879.27837428823
1388,81,-120106.19472438202,42879.27837428823
1389,59,-119562.08198027342,42879.27837428823
1390,52,-116841.51825973019,42879.27837428823
1391,30,-116297.40551562159,42879.27837428823
1392,97,-115753.29277151293,42879.27837428823
1393,127,-115209.18002740428,42879.27837428823
1394,73,-114665.06728329568,42879.27837428823
1395,64,-114120.95453918702,42879.27837428823
1396,27,-113576.84179507836,42879.27837428823
1397,21,-112488.6163068611,42879.27837428823
1398,18,-111944.50356275245,42879.27837428823
1399,197,-111400.39081864385,42879.27837428823
1400,141,-110856.27807453519,42879.27837428823
1401,79,-110312.16533042653,42879.27837428823
1402,19,-109768.05258631794,42879.27837428823
1403,52,-109223.93984220928,42879.27837428823
1404,18,-108135.71435399202,42879.27837428823
1405,50,-120650.30746849068,42335.165630178526
1406,34,-116841.51825973019,42335.165630178526
1407,47,-114120.95453918702,42335.165630178526
1408,34,-113576.84179507836,42335.165630178526
1409,122,-113032.72905096976,42335.165630178526
1410,143,-112488.6163068611,42335.165630178526
1411,70,-111944.50356275245,42335.165630178526
1412,66,-111400.39081864385,42335.165630178526
1413,202,-110856.27807453519,42335.165630178526
1414,116,-110312.16533042653,42335.165630178526
1415,95,-109768.05258631794,42335.165630178526
1416,30,-109223.93984220928,42335.165630178526
1417,27,-108679.82709810062,42335.165630178526
1418,27,-80930.07714856009,42335.165630178526
1419,33,-117385.63100383885,41791.05288607068
1420,36,-116841.51825973019,41791.05288607068
1421,25,-113032.72905096976,41791.05288607068
1422,46,-112488.6163068611,41791.05288607068
1423,58,-111944.50356275245,41791.05288607068
1424,114,-111400.39081864385,41791.05288607068
1425,196,-110856.27807453519,41791.05288607068
1426,138,-110312.16533042653,41791.05288607068
1427,98,-109768.05258631794,41791.05288607068
1428,188,-109223.93984220928,41791.05288607068
1429,70,-108679.82709810062,41791.05288607068
1430,12,-101606.36142468831,41791.05288607068
1431,19,-81474.18989266868,41791.05288607068
1432,34,-117385.63100383885,41246.94014196284
1433,75,-112488.6163068611,41246.94014196284
1434,101,-110856.27807453519,41246.94014196284
1435,27,-109223.93984220928,41246.94014196284
1436,255,-108679.82709810062,41246.94014196284
1437,212,-108135.71435399202,41246.94014196284
1438,20,-107591.60160988336,41246.94014196284
1439,25,-102694.58691290562,41246.94014196284
1440,20,-101606.36142468831,41246.94014196284
1441,26,-81474.18989266868,41246.94014196284
1442,27,-73312.49873103912,41246.94014196284
1443,18,-68959.59677817003,41246.94014196284
1444,15,-117385.63100383885,40702.827397853136
1445,29,-112488.6163068611,40702.827397853136
1446,80,-111400.39081864385,40702.827397853136
1447,17,-110856.27807453519,40702.827397853136
1448,40,-108679.82709810062,40702.827397853136
1449,20,-108135.71435399202,40702.827397853136
1450,287,-107591.60160988336,40702.827397853136
1451,58,-107047.4888657747,40702.827397853136
1452,18,-104871.03788934014,40702.827397853136
1453,50,-102694.58691290562,40702.827397853136
1454,12,-102150.47416879697,40702.827397853136
1455,39,-81474.18989266868,40702.827397853136
1456,41,-72768.38598693046,40702.827397853136
1457,101,-68959.59677817003,40702.827397853136
1458,34,-68415.48403406137,40702.827397853136
1459,13,-113032.72905096976,40158.71465374529
1460,95,-112488.6163068611,40158.71465374529
1461,326,-107591.60160988336,40158.71465374529
1462,36,-107047.4888657747,40158.71465374529
1463,13,-103238.69965701422,40158.71465374529
1464,42,-102694.58691290562,40158.71465374529
1465,89,-102150.47416879697,40158.71465374529
1466,30,-81474.18989266868,40158.71465374529
1467,91,-72224.27324282186,40158.71465374529
1468,67,-71680.1604987132,40158.71465374529
1469,69,-71136.04775460454,40158.71465374529
1470,14,-70591.93501049594,40158.71465374529
1471,39,-69503.70952227863,40158.71465374529
1472,27,-68959.59677817003,40158.71465374529
1473,10,-68415.48403406137,40158.71465374529
1474,86,-67871.37128995272,40158.71465374529
1475,78,-67327.25854584412,40158.71465374529
1476,58,-66783.14580173546,40158.71465374529
1477,76,-66239.0330576268,40158.71465374529
1478,158,-64606.69482530089,40158.71465374529
1479,19,-113576.84179507836,39614.60190963559
1480,174,-107591.60160988336,39614.60190963559
1481,187,-107047.4888657747,39614.60190963559
1482,114,-106503.37612166605,39614.60190963559
1483,13,-105959.26337755745,39614.60190963559
1484,48,-105415.1506334488,39614.60190963559
1485,12,-103782.81240112288,39614.60190963559
1486,24,-103238.69965701422,39614.60190963559
1487,26,-102694.58691290562,39614.60190963559
1488,43,-102150.47416879697,39614.60190963559
1489,21,-80930.07714856009,39614.60190963559
1490,55,-70591.93501049594,39614.60190963559
1491,99,-70047.82226638729,39614.60190963559
1492,64,-69503.70952227863,39614.60190963559
1493,97,-68959.59677817003,39614.60190963559
1494,31,-68415.48403406137,39614.60190963559
1495,69,-67871.37128995272,39614.60190963559
1496,11,-67327.25854584412,39614.60190963559
1497,37,-66783.14580173546,39614.60190963559
1498,22,-66239.0330576268,39614.60190963559
1499,76,-65694.92031351815,39614.60190963559
1500,86,-65150.807569409546,39614.60190963559
1501,162,-64606.69482530089,39614.60190963559
1502,76,-64062.58208119223,39614.60190963559
1503,128,-107047.4888657747,39070.489165527746
1504,106,-106503.37612166605,39070.489165527746
1505,57,-105959.26337755745,39070.489165527746
1506,165,-105415.1506334488,39070.489165527746
1507,139,-104871.03788934014,39070.489165527746
1508,116,-104326.92514523154,39070.489165527746
1509,64,-103782.81240112288,39070.489165527746
1510,115,-103238.69965701422,39070.489165527746
1511,74,-102694.58691290562,39070.489165527746
1512,38,-102150.47416879697,39070.489165527746
1513,32,-101606.36142468831,39070.489165527746
1514,26,-101062.24868057971,39070.489165527746
1515,24,-100518.13593647105,39070.489165527746
1516,14,-98885.79770414514,39070.489165527746
1517,26,-66239.0330576268,39070.489165527746
1518,38,-65694.92031351815,39070.489165527746
1519,65,-65150.807569409546,39070.489165527746
1520,115,-64606.69482530089,39070.489165527746
1521,180,-64062.58208119223,39070.489165527746
1522,22,-106503.37612166605,38526.37642141804
1523,80,-105959.26337755745,38526.37642141804
1524,22,-105415.1506334488,38526.37642141804
1525,25,-104871.03788934014,38526.37642141804
1526,43,-104326.92514523154,38526.37642141804
1527,39,-103782.81240112288,38526.37642141804
1528,40,-103238.69965701422,38526.37642141804
1529,106,-102694.58691290562,38526.37642141804
1530,119,-102150.47416879697,38526.37642141804
1531,232,-101606.36142468831,38526.37642141804
1532,87,-101062.24868057971,38526.37642141804
1533,88,-100518.13593647105,38526.37642141804
1534,47,-99974.0231923624,38526.37642141804
1535,19,-99429.9104482538,38526.37642141804
1536,21,-66239.0330576268,38526.37642141804
1537,38,-65694.92031351815,38526.37642141804
1538,25,-65150.807569409546,38526.37642141804
1539,28,-64606.69482530089,38526.37642141804
1540,43,-64062.58208119223,38526.37642141804
1541,64,-102694.58691290562,37982.2636773102
1542,117,-102150.47416879697,37982.2636773102
1543,13,-101606.36142468831,37982.2636773102
1544,31,-100518.13593647105,37982.2636773102
1545,143,-99974.0231923624,37982.2636773102
1546,186,-99429.9104482538,37982.2636773102
1547,36,-98885.79770414514,37982.2636773102
1548,26,-84738.86635732051,37982.2636773102
1549,29,-83650.64086910326,37982.2636773102
1550,28,-66239.0330576268,37982.2636773102
1551,90,-65694.92031351815,37982.2636773102
1552,67,-65150.807569409546,37982.2636773102
1553,84,-64606.69482530089,37982.2636773102
1554,104,-64062.58208119223,37982.2636773102
1555,18,-99429.9104482538,37438.150933202356
1556,69,-95621.12123949331,37438.150933202356
1557,28,-95077.00849538465,37438.150933202356
1558,50,-94532.89575127605,37438.150933202356
1559,35,-93988.7830071674,37438.150933202356
1560,13,-91268.21928662417,37438.150933202356
1561,67,-84738.86635732051,37438.150933202356
1562,29,-84194.75361321191,37438.150933202356
1563,12,-83650.64086910326,37438.150933202356
1564,21,-79841.85166034277,37438.150933202356
1565,15,-65694.92031351815,37438.150933202356
1566,49,-65150.807569409546,37438.150933202356
1567,58,-64606.69482530089,37438.150933202356
1568,125,-64062.58208119223,37438.150933202356
1569,17,-95621.12123949331,36894.03818909265
1570,35,-95077.00849538465,36894.03818909265
1571,165,-94532.89575127605,36894.03818909265
1572,50,-93988.7830071674,36894.03818909265
1573,137,-93444.67026305874,36894.03818909265
1574,15,-92900.55751895008,36894.03818909265
1575,143,-92356.44477484148,36894.03818909265
1576,95,-91812.33203073282,36894.03818909265
1577,97,-91268.21928662417,36894.03818909265
1578,33,-90179.99379840691,36894.03818909265
1579,21,-86371.20458964643,36894.03818909265
1580,43,-85827.09184553783,36894.03818909265
1581,25,-85282.97910142917,36894.03818909265
1582,77,-84738.86635732051,36894.03818909265
1583,43,-84194.75361321191,36894.03818909265
1584,12,-72768.38598693046,36894.03818909265
1585,23,-66239.0330576268,36894.03818909265
1586,81,-65694.92031351815,36894.03818909265
1587,104,-65150.807569409546,36894.03818909265
1588,43,-64606.69482530089,36894.03818909265
1589,16,-64062.58208119223,36894.03818909265
1590,34,-94532.89575127605,36349.92544498481
1591,22,-93988.7830071674,36349.92544498481
1592,153,-93444.67026305874,36349.92544498481
1593,78,-92900.55751895008,36349.92544498481
1594,55,-92356.44477484148,36349.92544498481
1595,23,-91812.33203073282,36349.92544498481
1596,68,-91268.21928662417,36349.92544498481
1597,110,-90724.10654251557,36349.92544498481
1598,39,-90179.99379840691,36349.92544498481
1599,14,-89635.88105429825,36349.92544498481
1600,38,-88547.655566081,36349.92544498481
1601,36,-87459.43007786374,36349.92544498481
1602,44,-86371.20458964643,36349.92544498481
1603,82,-85827.09184553783,36349.92544498481
1604,77,-85282.97910142917,36349.92544498481
1605,65,-84738.86635732051,36349.92544498481
1606,119,-84194.75361321191,36349.92544498481
1607,34,-83650.64086910326,36349.92544498481
1608,22,-80385.96440445143,36349.92544498481
1609,13,-72768.38598693046,36349.92544498481
1610,133,-72224.27324282186,36349.92544498481
1611,109,-71680.1604987132,36349.92544498481
1612,33,-71136.04775460454,36349.92544498481
1613,97,-65694.92031351815,36349.92544498481
1614,264,-65150.807569409546,36349.92544498481
1615,105,-64606.69482530089,36349.92544498481
1616,10,-92356.44477484148,35805.8127008751
1617,60,-91812.33203073282,35805.8127008751
1618,79,-91268.21928662417,35805.8127008751
1619,74,-90724.10654251557,35805.8127008751
1620,22,-89091.76831018965,35805.8127008751
1621,79,-88547.655566081,35805.8127008751
1622,52,-88003.54282197234,35805.8127008751
1623,146,-87459.43007786374,35805.8127008751
1624,127,-86915.31733375508,35805.8127008751
1625,161,-86371.20458964643,35805.8127008751
1626,183,-85827.09184553783,35805.8127008751
1627,24,-85282.97910142917,35805.8127008751
1628,106,-84738.86635732051,35805.8127008751
1629,167,-84194.75361321191,35805.8127008751
1630,60,-83650.64086910326,35805.8127008751
1631,58,-83106.5281249946,35805.8127008751
1632,57,-80385.96440445143,35805.8127008751
1633,33,-78753.62617212551,35805.8127008751
1634,25,-77665.4006839082,35805.8127008751
1635,65,-74944.83696336503,35805.8127008751
1636,17,-74400.72421925637,35805.8127008751
1637,18,-73312.49873103912,35805.8127008751
1638,49,-72768.38598693046,35805.8127008751
1639,41,-71136.04775460454,35805.8127008751
1640,30,-66239.0330576268,35805.8127008751
1641,75,-65694.92031351815,35805.8127008751
1642,65,-65150.807569409546,35805.8127008751
1643,37,-64606.69482530089,35805.8127008751
1644,140,-91268.21928662417,35261.69995676726
1645,22,-90724.10654251557,35261.69995676726
1646,39,-89091.76831018965,35261.69995676726
1647,33,-86371.20458964643,35261.69995676726
1648,69,-85827.09184553783,35261.69995676726
1649,12,-85282.97910142917,35261.69995676726
1650,75,-83650.64086910326,35261.69995676726
1651,112,-83106.5281249946,35261.69995676726
1652,15,-82562.415380886,35261.69995676726
1653,51,-82018.30263677734,35261.69995676726
1654,78,-81474.18989266868,35261.69995676726
1655,145,-80930.07714856009,35261.69995676726
1656,38,-80385.96440445143,35261.69995676726
1657,112,-79841.85166034277,35261.69995676726
1658,89,-79297.73891623411,35261.69995676726
1659,58,-78753.62617212551,35261.69995676726
1660,52,-78209.51342801686,35261.69995676726
1661,132,-77665.4006839082,35261.69995676726
1662,36,-77121.2879397996,35261.69995676726
1663,41,-76033.06245158229,35261.69995676726
1664,100,-75488.94970747369,35261.69995676726
1665,78,-74944.83696336503,35261.69995676726
1666,96,-74400.72421925637,35261.69995676726
1667,69,-73856.61147514777,35261.69995676726
1668,28,-66239.0330576268,35261.69995676726
1669,81,-65694.92031351815,35261.69995676726
1670,174,-65150.807569409546,35261.69995676726
1671,51,-83106.5281249946,34717.587212657556
1672,96,-80930.07714856009,34717.587212657556
1673,29,-80385.96440445143,34717.587212657556
1674,150,-79841.85166034277,34717.587212657556
1675,122,-79297.73891623411,34717.587212657556
1676,53,-78753.62617212551,34717.587212657556
1677,14,-78209.51342801686,34717.587212657556
1678,98,-77665.4006839082,34717.587212657556
1679,33,-77121.2879397996,34717.587212657556
1680,78,-76577.17519569094,34717.587212657556
1681,155,-76033.06245158229,34717.587212657556
1682,18,-75488.94970747369,34717.587212657556
1683,26,-74400.72421925637,34717.587212657556
1684,40,-73856.61147514777,34717.587212657556
1685,15,-73312.49873103912,34717.587212657556
1686,13,-72768.38598693046,34717.587212657556
1687,42,-72224.27324282186,34717.587212657556
1688,23,-71680.1604987132,34717.587212657556
1689,80,-66783.14580173546,34717.587212657556
1690,140,-66239.0330576268,34717.587212657556
1691,203,-65694.92031351815,34717.587212657556
1692,95,-65150.807569409546,34717.587212657556
1693,39,-65694.92031351815,34173.47446854971
1694,104,-65150.807569409546,34173.47446854971
